,Large Growth,Large Value,Small Growth,Small Value,MLPs,REITs,Foreign Growth,Foreign Value,Emerging Markets,High Yield,ST Inv Grade,Int Inv Grade,LT Inv Grade,TIPS,ST Treasury,Int Treasury,LT Treasury
,VIGRX,VIVAX,VISGX,VISVX,AMLP,VGISX,VWIGX,VTRIX,VEIEX,VWEHX,VFSTX,VFICX,VWESX,VIPSX,VFISX,VFITX,VUSTX
,Vanguard Index Trust Growth Index Fund,Vanguard Index Trust Value Index Fund,Vanguard Index Trust Small-Cap Growth Index Fund,Vanguard Index Trust Small-Cap Value Index Fund,Alerian MLP ETF,Virtus Duff & Phelps Global Real Estate Securities Fund I,Vanguard International Growth Fund,Vanguard International Value Fund,Vanguard Emerging Markets Stock Index Fund,Vanguard High Yield Corporate Fund,Vanguard Short-Term Investment Grade Fund Investor Shrs,Vanguard Intermediate-Term Investment Grade Fund Investor Shrs,Vanguard Long-Term Investment Grade Fund Investor Shrs,Vanguard Inflation Protected Securities Fund,Vanguard Short-Term Treasury Fund,Vanguard Intermediate-Term Treasury Fund,Vanguard Long-Term Treasury Fund
12/15/16,0.22375584,0.54659843,0.42316914,0.6529212,0.8223772,-0.96331835,-0.18744469,0.030624866,-0.30742288,-0.34246445,-0.094240904,-0.31023622,0.29969215,-0.527513,-0.093984604,-0.26953816,0.25467873
12/16/16,-0.2575934,-0.081551075,-0.18435717,-0.06828308,1.2234807,1.1971593,0.14084578,-0.09185076,-0.52863955,-0.17182231,0.09433031,0.103724,-0.09960532,-0.15150905,0.09407997,0.18017292,-0.16935468
12/19/16,0.1893878,0.19043684,0.4485488,0.61496496,-0.48347712,0.7393718,0,-0.45970678,-0.6111562,0.1721263,0.094258785,0.3108859,0.7976055,0.45523643,0.09397268,0.26978254,1.0178089
12/20/16,0.3608942,0.38012266,0.42027235,0.81493855,0.8097172,0.18348694,0.18752813,0.24631023,0.044739246,-0.17182231,-0.09416342,-0.10330677,-0.29673576,0.15106201,0,-0.08968115,-0.5037725
12/21/16,-0.23288727,-0.24344325,-0.56500435,-0.46479702,0.40160418,-0.6007254,-0.18718243,-0.18427968,-0.044721365,0.1721263,0.094258785,0.10341406,0.2976179,0.1508236,0,0.089764595,0.42192936
12/22/16,-0.32752752,-0.081920624,-0.871855,-0.646919,1.1999965,-0.11346936,-0.4688263,-0.21538138,-0.7606268,0,0,0,0,0.3012061,0.018775463,-0.08968115,-0.08402467
12/23/16,0.1902461,0.10932684,0.58635473,0.34270287,0.5533576,0.3029108,0.22609234,0.17268658,-0.09017587,0.03436804,0.00565052,0.024795532,0.14936924,0.19519329,0.016903877,0.079882145,0.13792515
12/27/16,0.32798052,0.13649464,0.45044422,0.37567616,-0.07861853,0.18875599,0.42836666,-0.12594461,0.3610134,0,-0.094240904,-0.104278326,-0.20060539,0,0,-0.090652704,-0.34393668
12/28/16,-0.77426434,-0.84515214,-1.1078835,-1.1228323,-0.4720688,-0.6405413,-0.09478927,-0.40983558,0.58454275,0,0.09433031,0.20877123,0.50251484,0.1549244,0,0.27222633,0.6902456
12/29/16,0.017344952,-0.08248091,0.21338463,0.17206669,-0.3162086,1.2893319,0.47438145,0.28489828,1.2516737,0.17181635,0.18850565,0.20833015,0.3000021,0.15467405,0.09416342,0.18099546,0.2570629
12/30/16,-0.62413216,-0.27517676,-0.37263632,-0.37788153,-0.07929802,1.1606216,0.0472188,0.22095442,0.13245344,0.48593283,0.14939308,0.43139458,0.65972805,0.23165941,0.1666069,0.3111124,0.579226
1/03/17,0.8548498,0.82781315,0.5877614,0.7586241,1.1111021,-0.22206306,0.6606817,0.8503914,0.8818269,0.17153025,0,0,0.19880533,0.23113489,-0.093984604,0,0.25553703
1/04/17,0.7957101,0.49260855,1.7529845,1.540041,0.31397343,1.2982249,1.0782957,1.1555195,0.56818724,0.34246445,0,0.103724,0.2976179,0.15372038,0,0,0.33984184
1/05/17,0.2402544,-0.3540337,-0.54816604,-0.9100139,0.15649796,0.8421898,1.4378548,0.8027196,1.0864854,0.1706481,0.18814802,0.41450262,1.186943,0.3837347,0.09407997,0.45086145,1.4394522
1/06/17,0.7190585,0.10932684,-0.026243925,-0.23809671,0.07812977,0.03629923,0.22861958,-0.42880177,-0.17197132,0,-0.09388924,-0.3095925,-0.78201294,-0.38226247,-0.093984604,-0.35906434,-0.9181917
1/09/17,-0.016999245,-0.62789917,-0.15752316,-0.9887457,-0.5464554,-0.76224804,-0.045621395,-0.27683973,-0.38759708,0,0.09397268,0.2070427,0.591135,0.23024082,0.09407997,0.2702713,0.84246397
1/10/17,0.016999245,0.02746582,0.5522013,0.7920146,-0.863415,-0.51206946,0.82154274,0.18507242,0.60528517,0.170362,0,0,-0.19589067,0,0,0,-0.08354187
1/11/17,0.11898279,0.41197538,0.10459423,0.44413805,0.87093115,-0.51470995,0.49796104,0.55419207,0.51567554,-0.17006993,0,0,0.1962781,0.3062725,0,0,0.25082827
1/12/17,-0.06791353,-0.32823682,-0.28735995,-0.81632733,-0.31396747,0.14781952,-0.09009242,0,0.513041,0,0.09390116,0.10329485,-0.09794831,0.07632971,0,0.08984804,-0.1668036
1/13/17,0.2548337,0.16466379,0.7859707,0.5144,0.3937006,-0.07380247,0.63120127,0.45927763,-0.042533875,0.170362,-0.09381175,-0.206393,-0.39215684,-0.22882819,0,-0.17953515,-0.4177153
1/17/17,-0.084728,-0.52054524,-1.0657668,-0.8870721,0.2352953,0.5539179,-0.3136158,-0.39622188,-0.2553165,-0.17006993,0.09390116,0.4136443,0.6889701,0.38226843,0.09397268,0.35971403,0.92281103
1/18/17,0.305295,0.13769865,0.34155846,0.44751167,-0.5477309,-0.03672242,-0.044941902,-0.24480224,0.1279831,0,-0.18761158,-0.51493645,-0.9775102,-0.5331278,-0.1877904,-0.53762794,-1.2468815
1/19/17,-0.32126904,-0.38503408,-0.65461993,-0.7539451,-0.31471252,-0.84496737,0.13489723,-0.21472573,-0.21303296,-0.17035604,-0.093984604,-0.20703673,-0.49358606,0,0,-0.18018484,-0.5892217
1/20/17,0.1865983,0.44174194,0.39536953,0.4143715,0.23678541,0.48166513,0.22451878,0.46111345,0.085401535,0,0.09407997,0,-0.09920597,0.07656813,0.09407997,0.09025335,-0.16935468
1/23/17,-0.06772876,-0.4123211,-0.13126731,-0.37826896,-0.078743696,0.958693,0.49283504,0.09179115,0.8959055,-0.17065406,0.18796921,0.41493177,0.69514513,0.306046,0.09397268,0.36067963,0.9329915
1/24/17,0.55912733,0.7452369,1.3406873,1.4842987,1.4972448,-0.14609098,0.71332455,0.51972866,0.8456707,0,-0.09381175,-0.20661354,-0.59171915,-0.15255213,-0.09388924,-0.26953816,-0.75629354
1/25/17,0.87616444,0.7671237,0.7522702,0.8163214,1.3975143,-0.43892264,1.062417,1.1252999,0.58699846,0.17094612,-0.09388924,-0.31055808,-0.79364777,-0.30557513,0,-0.27027726,-1.1007607
1/26/17,-0.11692047,-0.054377317,-0.46343803,-0.1686871,1.1485457,-0.25716424,-0.2628088,-0.030070543,0.04168749,0.1706481,0,0.10384321,0.3000021,0.15325546,0,0.0903368,0.25684834
1/27/17,-0.06688833,-0.08160472,-0.2845347,-0.57451725,-0.37850142,-0.8103132,0.17566681,-0.21060109,-0.083333254,0,0.09397268,0.103724,0.29910803,0.15302896,0,0.09025335,0.3415823
1/30/17,-0.58567524,-0.6261885,-0.98573565,-1.1556745,-1.2918055,-0.44560432,-0.61376095,-0.6933987,-0.54211617,-0.17035604,0,0,-0.39761662,-0.07639527,0,0,-0.34042597
1/31/17,0,-0.1095891,0.7335663,0.378263,0.15397072,0.82058907,0.26466846,0.21250248,-0.20964742,0.48003197,0.15567541,0.32445192,0.7533908,0.22935867,0.1642704,0.30270815,0.9050369
2/01/17,0.3871441,-0.24684668,-0.2340734,-0.13703704,1.383543,-0.70292354,0.4399538,0.27264357,0.58823824,0,0,-0.10352135,-0.4970193,-0.22882819,-0.09388924,-0.09000301,-0.5089104
2/02/17,0.13414621,0.027501583,0.02605915,-0.034308434,0.15163422,0.5588651,0,0.12085438,0.29239655,0.1706481,0,0.103628635,0,0,0.09397268,0,-0.08524656
2/03/17,0.53583384,0.9070873,1.3031006,1.3040543,0.6055951,0.5928159,0.1314044,0.45262575,0.5414367,0.170362,0,0,0,0,0,0,-0.08532405
2/06/17,-0.13324618,-0.2723992,-0.48880577,-0.6436348,0,-0.29466152,-0.3062129,-0.48062205,0.082850456,0,0.18780231,0.31055212,0.49949884,0.15290976,0.09390116,0.36035776,0.597775
2/07/17,0.21681786,-0.13657212,-0.31023622,-0.37504435,-0.52670836,-0.03694296,0.04386902,-0.30184984,-0.28973222,0.17006397,0,0.10319948,0.49700737,0,0,0.089764595,0.6791115
2/08/17,0.2995491,-0.054705143,0.12966394,-0.06844401,-0.11346936,0.9608269,0.39473772,0.15138388,0.45661926,-0.16977787,0.09372234,0.20618439,0.79129934,0.30534267,0,0.17937422,1.1804461
2/09/17,0.5143523,0.7115483,1.2690902,1.0616422,0,0.073206425,0.3494978,0.36275387,0.66115856,0,-0.09363294,-0.30865073,-0.7850826,-0.22831559,-0.09381175,-0.26857257,-0.99999905
2/10/17,0.3466487,0.3532648,0.58823824,0.6438494,0.46225786,0.40234327,0.1306057,0.24095774,0.574708,0,-0.09372234,0,0,0.076282024,0,-0.089770555,-0.08417964
2/13/17,0.4112482,0.64986944,0.025427341,0.40403605,-0.076681376,-0.14572144,0.5652189,0.5709171,0.6938815,0.17006397,0,-0.10319352,-0.19782186,-0.15243292,0,-0.08984804,-0.33698082
2/14/17,0.32765865,0.4842639,0.33046007,0.33534765,0.53721666,-0.25538206,-0.30263662,-0.059753656,0.08107424,0,-0.09381175,-0.30992627,-0.4955411,-0.30534267,-0.09388924,-0.35971403,-0.6762445
2/15/17,0.5551934,0.4819274,0.55737495,0.36765337,0,-0.07315278,0.30355453,0.29895306,0.68854094,0,-0.09388924,-0.103616714,-0.19919872,0.15313625,-0.093984604,-0.09025335,-0.42553544
2/16/17,-0.16239285,-0.026643276,-0.22675991,-0.2331078,-0.38167834,0.5490422,0,0.029814243,-0.08045435,0,0.09397268,0.31119585,0.49899817,0,0.09407997,0.2710104,0.51282644
2/17/17,0.3741026,0,0.32829046,-0.10012984,-0.53640604,0.2548337,-0.17293096,-0.2979815,-0.36231875,0,0.09390116,0.10341406,0.29791594,0.22935867,0.09397268,0.18017292,0.51020384
2/21/17,0.5509615,0.6663084,0.7047534,0.9355068,0.6163478,0.6535888,0.56301355,0.44829845,0.767684,0.16977787,0,0,-0.099009275,0,0,0,-0.1691997
2/22/17,-0.064468384,-0.13237596,-0.59984326,-0.39721727,-0.76569915,-0.2164483,0.12919903,-0.089257956,0.28067827,0.16949177,0,0.10329485,0.19820929,0.15256405,0,0.08993149,0.16949177
2/23/17,-0.16126037,0.21208525,-0.47774315,-0.56497455,-0.30865073,0.542295,-0.2150476,0.1488924,-0.039982796,0,0.09380579,0.20639896,0.29674768,0.22847652,0.09390116,0.17968416,0.2538085
2/24/17,0.29073954,0.052917004,0.1768589,-0.033420324,-0.7739961,0.2517104,-0.8620739,-0.74338317,-0.72000027,0,0.09372234,0.30895472,0.7889509,0.30394793,0.09380579,0.2690673,1.0970354
2/27/17,0.17716885,0.07932186,0.98360777,0.73553324,-0.23400784,0.2510786,0.043475628,-0.11983514,-0.40290356,0.16920567,-0.09363294,-0.20533204,-0.39138794,-0.30303,-0.09372234,-0.2683401,-0.58430433
2/28/17,-0.3376186,-0.18494129,-1.3236821,-1.1284351,0.54728985,-0.35778284,-0.26075244,-0.17997026,-0.5663395,0.40767193,0.15285015,0.21203756,0.61677694,0,-0.020384789,0.033593178,0.5452633
3/01/17,1.274395,1.4293313,1.4679909,1.7455459,0.85537434,-0.39497614,1.0021806,1.171875,0.9357214,0.33783913,-0.18744469,-0.51440597,-1.1753201,-0.53191185,-0.09388924,-0.4488349,-1.6736388
3/02/17,-0.46192408,-0.70459247,-0.9478688,-1.2537062,-0.07709265,-0.5767822,-0.7765353,-0.68309903,-1.2494922,-0.16835332,-0.09388924,-0.10341406,-0.1982212,-0.30557513,-0.093984604,-0.18034577,-0.2553165
3/03/17,0.080013275,0.052559376,0.12590885,-0.033414364,0.07715225,-0.18128753,0.5217433,0.5980849,0.4081607,0,0,0,0.09930134,0.30651093,0,0,0.1706481
3/06/17,-0.2878189,-0.36774278,-0.62877536,-0.7018745,0,-0.32691956,-0.43252707,-0.29726028,0.16260147,-0.33726692,0.09397268,0,-0.2976179,-0.15279055,0,0,-0.42589307
3/07/17,-0.2245009,-0.34273863,-0.6074369,-0.6731689,-0.23130774,-0.47376752,-0.21720529,-0.20870566,0.040590763,-0.33841133,-0.09388924,-0.10352135,-0.39801002,-0.15301704,-0.09407401,-0.18066168,-0.34217238
3/08/17,-0.11250377,-0.29100776,-0.43290257,-0.7455051,-1.313746,-1.2815833,-0.13059974,-0.507921,-0.5679488,-0.33955574,-0.093984604,-0.31087995,-0.4995048,-0.45977235,-0.09416342,-0.18100142,-0.51501393
3/09/17,0.064361095,0.07960796,-0.35805702,-0.44384003,-0.70477724,-1.0014772,0.08717775,0.09009838,-1.0199904,-0.5110681,-0.09407401,-0.20789504,-0.8032143,-0.23094416,0,-0.18131733,-0.7765353
3/10/17,0.35375357,0.31813383,0.30801296,0.4458189,0,-0.41214228,0.9146333,0.8100748,0.45342445,0,0,0.10415316,0.30363798,0.15431643,0,0.09082556,0.2608657
3/13/17,0.24034977,-0.0528574,0.3070593,0.23899078,0.31546354,0.1504898,0.6473899,0.50596,1.1079192,-0.34246445,0,-0.20810962,-0.5045414,-0.23112297,0,-0.09074807,-0.60710907
3/14/17,-0.3037095,-0.37017465,-0.612247,-0.40872097,-1.1006296,-0.26296377,-0.47169924,-0.68107843,-0.16233325,-0.34364462,-0.09416342,0,0.3042698,-0.07722378,0,0,0.436306
3/15/17,0.86580515,0.8227229,1.4887094,1.4363885,1.1923671,1.770246,1.1202097,1.3118625,1.5040636,0.3448248,0.28276443,0.52137375,0.90999603,0.9273648,0.18850565,0.6357789,1.2163281
3/16/17,-0.12716055,-0.15794039,0.07586479,0.033712387,-0.3142178,0.33308268,0.9373665,0.735724,1.0812998,0.51546097,-0.093984604,0,-0.30059814,-0.07657409,-0.09407401,-0.18050075,-0.42917728
3/17/17,-0.04774928,-0.1845479,0.27798414,0.20222664,-0.7092178,0.553298,0.04221201,0.14606714,0.23771524,0,0.09407997,0.103724,0.4020095,0.15325546,0.09416342,0.18082857,0.5172372
3/20/17,-0.047767162,-0.36978126,-0.2772212,-0.6727159,0.05158186,-0.110054016,0.42192936,0.14586449,0.6719351,0,0.09397268,0.20725727,0.30031204,0.15302896,0,0.09025335,0.42881966
3/21/17,-1.1470497,-1.3520718,-2.1986306,-2.2011578,-0.7654667,-0.2937913,-0.75629354,-0.5243242,-0.651741,-0.34188032,0.09390116,0.2068162,0.5988002,0.15279055,0.09407997,0.27050972,0.76857805
3/22/17,0.33843517,0.08063316,0.12919903,-0.06924868,-0.23981929,-0.07366538,0.08466244,0.029277802,0.11870861,-0.17152429,0,0,0.19841194,0.076282024,0,0.08993149,0.42372942
3/23/17,-0.14936924,-0.06445646,0.18838644,0.46777725,0.48077106,0.5160332,0.29610395,0.02926588,-0.03951788,0,0,0,-0.19802451,-0.07622242,0,-0.08984804,-0.16878247
3/24/17,0.032258034,-0.18913746,0.25812387,-0.17306805,0.079739094,0,0.42176247,0.23412704,0.23725033,0.17181635,0,0,0.2976179,0.22883415,0,0,0.25359392
3/27/17,0.06450415,-0.21656156,0.20596981,-0.069350004,-0.47809482,-0.6967366,0.29399395,0.3503561,-0.27613044,0,0,0.10319948,0.3956437,0.22830963,0,0.17986298,0.5059004
3/28/17,0.6124139,0.8138895,0.61665773,0.90215206,0.5604625,0.29542446,0.4187584,0.55280924,0.35601854,0.17153025,-0.09381175,-0.10309219,-0.59112906,-0.2961278,0,-0.2693057,-0.67114234
3/29/17,0.32036304,-0.026905537,0.43412447,0.378263,0.63693523,0.33136606,0.2919078,-0.028944016,0.0788331,0.34246445,0.09390116,0.20639896,0.4955411,0.30487776,0,0.27003288,0.5912185
3/30/17,0.047898293,0.48452616,0.40681362,0.78793764,-0.15823245,-0.14679432,-0.49895644,-0.34732223,-0.51200986,0.3412962,-0.09381175,-0.20597577,-0.59171915,-0.3039539,0,-0.17953515,-0.7556677
3/31/17,-0.063836575,-0.3482461,0.25322437,0.10197163,0.71315765,0.6615281,-0.25072694,-0.3485322,-0.6334126,0.4600525,0.30573606,0.34844875,0.46010017,0.22865534,0.11472702,0.24572611,0.50417185
4/03/17,-0.12775064,-0.18817186,-0.80828667,-0.91680884,0,0.1460433,0.08378029,-0.116586685,0.35856962,0,0.09380579,0.30927658,0.6937504,0.38022995,0.09397268,0.35939217,0.9282708
4/04/17,-0.015991926,0.13465881,-0.05093217,0.06854534,0.39340258,0.18228292,0.16744137,0.05836487,0.43667555,0,-0.09372234,-0.10277033,-0.3937006,-0.22727251,0,-0.08952618,-0.5016744
4/05/17,-0.25587678,-0.34965277,-0.9171963,-0.9246588,-0.39185286,0.3275156,-0.33431053,-0.20413995,0.19763708,0.17006397,0.09380579,0.20575523,0.19763708,0.30372143,0,0.17921925,0.2521038
4/06/17,0.20843744,0.24291277,0.7971287,0.89871883,0.7081032,0.47153234,0.12577772,-0.14612079,-0.19724369,0,0,-0.102669,0,-0.15140176,0,-0.08944869,-0.08382201
4/07/17,-0.015997887,-0.13462305,-0.076538324,-0.10277629,-0.15625358,0.072193146,0.08375645,-0.05851984,-0.19762516,0,-0.09372234,-0.20554662,-0.39447546,-0.37906766,-0.09388924,-0.26857257,-0.41946173
4/10/17,0.12801886,0.05391836,0.2552986,0.30864477,-0.15648603,0.43290854,0.04184246,0.029277802,-0.3168285,0,0,0.102984905,0.3960371,0.07610321,0,0.089764595,0.42122602
4/11/17,-0.1917839,-0.05389452,0.4328966,0.6153822,-0.23511648,0.574708,-0.08364916,0.32202005,-0.07945895,0,0.09380579,0.30864477,0.6903291,0.22814274,0.09397268,0.35874844,0.92281103
4/12/17,-0.36829114,-0.40442348,-0.86206794,-1.3251781,-0.47132373,0.2499938,0.083720684,-0.058358908,0.27832985,0,0.09372234,0.20513535,0.3917694,0.37935972,0.09390116,0.17873049,0.49875975
4/13/17,-0.46609044,-0.8391917,-0.7161081,-1.1708021,-0.39463043,-0.17812252,-0.33459067,-0.7883251,-0.19825101,0,0.093626976,0.102341175,0.19512177,0.22675991,0,0.17840862,0.33085346
4/17/17,0.90425014,0.8190036,1.0819197,1.1846662,0,0.9992838,0.6294608,0.67687035,0.47676563,-0.16977787,0,0,-0.29212236,-0.37707686,0,-0.08904338,-0.41220188
4/18/17,-0.09601712,-0.43325424,0,0,0.079238415,0.42402744,-0.33361316,-0.40923357,-0.8303702,0,0.09354353,0.30676126,0.9765625,0.30280352,0.09380579,0.3565073,1.3244987
4/19/17,0.032031536,-0.2991557,0.40774345,0.10330677,-0.39588213,-0.4222393,-0.16735792,-0.32286644,-0.7177055,0.17006397,-0.09346008,-0.20387769,-0.48356056,-0.3018856,-0.09372234,-0.17762184,-0.57189465
4/20/17,0.7205725,0.7910609,0.8883238,1.1007905,0.23846626,-0.07066727,0.8382201,0.91284513,0.9236932,0,0,-0.10214448,-0.2915442,-0.07570386,0,-0.17793179,-0.3286779
4/21/17,-0.2066791,-0.4059553,-0.27673244,-0.2722025,-0.39650202,-0.45969486,-0.124680996,-0.029188395,-0.11937618,0,0,0,-0.097465515,-0.0757575,0,0.089120865,-0.082439184
4/24/17,0.95586777,1.222825,0.88294744,1.1600137,0.5573273,-0.42628646,2.2888064,2.2475243,0.83664656,0.16977787,-0.09353757,-0.10223985,-0.29268265,0,0,-0.17809272,-0.49504638
4/25/17,0.7101178,0.5100608,0.72517395,0.7757187,0.79176426,0.5351424,1.1798263,0.7993221,1.106286,0.16949177,-0.09363294,-0.3070712,-0.7827759,-0.22744536,-0.09381175,-0.3568232,-1.077944
4/26/17,-0.031340122,-0.053417683,0.124144554,0.36814213,-0.3142178,-0.78070164,0.080406666,-0.08496642,-0.3126204,0.16920567,0,0.205338,0.39447546,0.15197992,0,0.17905235,0.4191041
4/27/17,0.3605008,-0.18706322,0.34713745,-0.26675463,-1.1032283,-0.10729432,0.16070604,-0.028342009,-0.2744019,0,0.09372234,0,0.098228455,0.1517415,0,0.089371204,0
4/28/17,0.04684925,-0.42837858,-0.84012747,-1.1033118,0.39840937,-0.7876873,-0.20056367,-0.17011762,0.039303303,0.6093025,0.17783642,0.33744574,0.44273138,0.0757575,0.09692907,0.14472008,0.48072338
5/01/17,0.42148829,0,0.4485488,0.23664236,0.15872717,0.32479763,0.40192604,0.0852108,0.19645691,0,-0.09363294,-0.10235906,-0.5882323,-0.30280352,0,-0.08928776,-0.8326411
5/02/17,0.24870634,-0.05378127,-0.14885068,-0.33726692,-0.31695366,0.10792017,0.56045055,0.6810427,0.66666603,0,0.09372234,0.102460384,0.39447546,0,0,0.17873049,0.41981936
5/03/17,-0.3876567,0.08071661,-0.6459594,-0.47377348,-0.55643916,-0.9342432,-0.35828352,-0.1691103,-0.35060644,0,-0.09363294,-0.20471215,0,-0.30372143,-0.09388924,-0.26761293,0.083613396
5/04/17,0.14010668,0,-0.12503862,-0.3740251,-2.1582842,0,0.599277,0.45173168,-0.7818639,-0.1686275,0,-0.10256767,-0.29470325,-0.3046453,0,-0.17889738,-0.5012572
5/05/17,0.43525696,0.40322542,0.9514332,0.7849932,1.6339898,0.58033466,1.1119843,1.0399103,0.07880926,-0.16892552,0,0,0.09852648,0.07640123,0,0.08960962,0.0839591
5/08/17,0.07739067,-0.08031726,-0.57043433,-0.3725052,0,-0.21637082,-0.27493834,-0.27816892,-0.1968503,0,-0.09372234,-0.102669,-0.29527545,-0.30534267,-0.093984604,-0.17905235,-0.58724284
5/09/17,0.13918877,-0.29475093,0.12471676,-0.3399074,-0.6430805,-0.32526255,0.5907893,0.055789948,0.47336817,0.16920567,0,-0.10277033,0,-0.07657409,0,-0.08968115,0
5/10/17,0.04632473,0.24187565,0.5979061,0.54570436,1.1731386,0.47135353,0.1957655,0.13939142,0.745976,0,0,0,0,0,0,0,-0.16878247
5/11/17,-0.12349486,-0.2949059,-0.37147403,-0.67842007,-0.40684342,-0.28870702,-0.039076805,-0.02783537,0.27279854,0.16891956,0,0.10287762,0.09871721,0.38313866,0,0.089764595,0
5/12/17,0.10819435,-0.37644506,-0.22371411,-0.68306327,0,-0.14476776,0.5863905,0.33416748,0.23319721,0,0.1876235,0.30833483,0.5917072,0.07632971,0.18814802,0.2690673,0.76078176
5/15/17,0.44773817,0.5668044,0.82212687,0.6533742,0.49020052,0.28996468,0.38865805,0.55509806,0.9305954,0,0,0,-0.19607544,-0.22882819,-0.09388924,0,-0.25167465
5/16/17,0,-0.107347965,0,-0.23915172,-0.24389625,-0.32526255,0.7743001,0.6072402,0.19208193,0.16863346,0,0.102460384,0.39292574,0.07644892,0,0,0.33642054
5/17/17,-1.8137038,-1.7732382,-2.2238731,-2.191788,-1.1409938,0.29006004,-1.6135216,-1.2071371,-1.1886477,-0.16835332,0.18726587,0.5117655,1.0763168,0.53476095,0.18796921,0.5366683,1.4249802
5/18/17,0.61051846,0.16410351,0.5812526,0.03501177,-0.082445145,-0.036156178,0.15618801,-0.27769804,-1.7074108,0,-0.09346008,-0.101828575,0,0.075984,-0.09381175,-0.08897185,0.08263588
5/19/17,0.5756974,0.79191923,0.5778909,0.9100437,1.0726094,0.61483383,1.247561,1.2809753,1.1843681,0.16863346,0,0,0.096809864,0.15186071,0,0,0.16515255
5/22/17,0.6188154,0.43348074,0.74944496,0.55497885,0.32652617,0.5391836,0.57759285,0.3024459,0.195086,0,0,-0.101941824,-0.0967145,-0.15162826,0,-0.08904338,-0.24731755
5/23/17,0,0.3506899,0.024795532,0.27595758,0.4881978,-0.14300942,-0.15314221,-0.027406216,-0.038939714,0.16834736,-0.09353757,-0.2040863,-0.48403144,-0.15186667,-0.09388924,-0.17825961,-0.66115856
5/24/17,0.46124458,0.080645084,0.39663315,0.17200708,-0.32387972,0.71606636,0.076687336,0.1371026,0.27269125,0,0.093626976,0.20450354,0.29183626,0.076043606,0.09397268,0.17857552,0.49916506
5/25/17,0.6887078,0.24174452,0.12345314,-0.034344196,-0.8935869,-0.14219284,0.4597664,0.054764748,0.6604552,0,0,0,0,-0.07598996,0,0,0.08277893
5/26/17,0.060796738,0.053596497,-0.049322844,-0.13741255,-0.08197427,-0.46280026,-0.038141012,-0.30103922,0.270164,0,0,0,0.19397736,0.15209913,0,0,0.082719326
5/30/17,-0.015193224,-0.18746853,-0.6908417,-0.6191969,-1.3945758,-0.2503574,-0.15261173,-0.13724566,-0.30792952,0.16807318,0,0.10204315,0.29041767,0.22778511,0,0.17825365,0.49586296
5/31/17,0.060772896,-0.107330084,0.024843216,-0.034612417,-0.16639233,0.215137,-0.038212538,0.054979324,-0.54053664,0.4513383,0.17077923,0.33841133,0.5404949,0.0757575,0.085270405,0.23505688,0.47386885
6/01/17,0.6984472,0.8863926,1.5896797,1.696682,0.083339214,0.42933226,0.76452494,0.5769253,0.46583414,0.16777515,0,-0.101828575,0,0,0,-0.08888841,0
6/02/17,0.69360733,0.079870224,0.6845951,0.13618469,-0.58285594,0.9262562,0.87252855,0.71018934,0.3091216,0,0.09354353,0.3058076,0.86705685,0.2270937,0.09390116,0.2669096,1.0664463
6/05/17,-0.1647234,-0.07980466,-0.4371047,-0.5780339,0.08375645,-0.4235804,-0.03761053,-0.21697283,0.19260645,0,0,-0.10162592,-0.47755837,-0.15105605,-0.09381175,-0.088733435,-0.5681813
6/06/17,-0.37497878,-0.18636584,-0.19512773,-0.3077984,0.33472776,-0.3190279,-0.3009796,-0.35336018,-0.11534095,0,0,0.20346642,0.47985315,0.15127659,0.09390116,0.17760992,0.4897952
6/07/17,0.27099848,0.106692314,-0.024431944,-0.10291338,-1.4178455,0.56898594,0.2264142,0.027275085,0.11547804,0,0,-0.10152459,-0.38204193,-0.22658706,-0.09381175,-0.17729998,-0.40617585
6/08/17,-0.0600636,0.106585026,0.6599903,0.9958744,-0.7614255,-0.35361052,0.45181513,0.027275085,0.11534691,-0.16750097,-0.09346008,-0.10162592,-0.19176006,-0.15140176,0,-0.08881092,-0.3262639
6/09/17,-1.0667026,0.7985115,-0.46138763,0.8840561,0.9377718,0.1419425,-0.74962974,-0.490731,-0.4608333,0,0,-0.10173321,-0.096064806,-0.07581115,-0.09388924,-0.08888841,-0.1636684
6/12/17,-0.33409595,0.15844107,-0.19517541,0.13481379,0,0.5315423,-0.90634227,-0.24657845,-0.5015373,0,0,0,-0.09614825,-0.22762418,0,0,0
6/13/17,0.6551862,0.34273863,0.8066535,0.6058574,0,0.52872896,0.76220036,0.5767584,0.38774014,0.16777515,0,0,0.09623766,0.15209913,0,0,0
6/14/17,-0.09082556,-0.10510087,-0.3879726,-0.5352974,-2.1114886,0.45582056,-0.30257106,-0.30038357,0.03862381,0,0,0.30550957,1.1538506,0,0,0.2669096,1.4754176
6/15/17,-0.2575755,-0.15781522,-0.5112052,-0.47090054,-1.4667869,-0.10470748,-0.9863436,-0.8490741,-0.6949842,0,0,-0.20304918,-0.09505749,-0.45558214,0,-0.17746687,-0.16155243
6/16/17,-0.12152791,0.1580596,0.024473667,-0.2703607,1.4010549,0.069880486,0.8045912,0.46961308,0.07776022,-0.16750097,0,0.10173321,0.095152855,0.076282024,0,0.08889437,0.080907345
6/19/17,1.0798454,0.5786419,1.1252403,0.6099582,-0.7772088,-0.10474324,1.1782646,0.5774021,0.77700615,0.16777515,-0.09353757,-0.2032578,-0.19012094,-0.15243292,-0.093984604,-0.26643872,-0.1616776
